Samplingpoint,Pollutant,Start,Value,Unit
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-19,39.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-20,54.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-21,58.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-22,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-23,41.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-24,70.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-25,52.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-26,48.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-27,35.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-28,32.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-29,32.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-30,39.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-01,57.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-02,85.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-03,46.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-04,46.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-05,40.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-06,29.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-07,29.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-08,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-09,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-10,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-11,29.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-12,47.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-13,61.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-14,59.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-15,61.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-16,81.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-17,67.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-18,49.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-19,28.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-20,42.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-21,50.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-22,50.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-23,48.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-24,43.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-25,52.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-26,50.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-27,42.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-28,48.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-29,49.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-30,71.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-12-31,74.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-01,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-02,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-03,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-04,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-05,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-06,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-07,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-08,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-09,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-10,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-11,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-12,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-13,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-14,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-16,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-17,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-19,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-20,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-21,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-22,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-23,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-24,25.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-25,21.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-26,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-27,7.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-28,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-29,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-06-30,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-01,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-02,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-03,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-04,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-05,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-06,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-07,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-08,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-09,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-10,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-11,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-12,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-13,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-14,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-16,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-17,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-19,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-20,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-21,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-22,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-23,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-24,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-25,17.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-26,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-27,25.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-28,24.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-29,25.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-07-31,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-01,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-02,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-03,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-04,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-05,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-06,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-07,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-08,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-09,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-10,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-11,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-12,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-13,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-14,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-16,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-17,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-18,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-19,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-20,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-21,6.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-22,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-23,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-24,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-25,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-26,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-27,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-28,5.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-29,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-30,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-08-31,26.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-01,25.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-02,28.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-03,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-04,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-05,7.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-06,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-07,23.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-08,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-09,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-10,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-11,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-12,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-13,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-14,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-16,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-17,18.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-18,4.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-19,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-20,17.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-21,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-22,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-23,46.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-24,55.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-25,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-26,48.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-27,38.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-28,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-29,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-09-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-01,19.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-02,21.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-03,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-04,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-05,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-06,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-07,21.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-08,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-09,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-10,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-11,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-12,42.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-13,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-14,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-16,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-17,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-19,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-20,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-21,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-22,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-23,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-24,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-25,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-26,51.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-27,49.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-28,69.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-29,97.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-30,96.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-10-31,72.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-01,63.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-02,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-03,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-04,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-05,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-06,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-07,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-08,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-09,41.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-10,24.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-11,46.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-12,39.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-13,42.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-14,44.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-15,47.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-16,26.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-17,50.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-18,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-19,45.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-20,42.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-21,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-22,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-23,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-24,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-25,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-26,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-27,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-28,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-29,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-11-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-01,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-02,55.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-03,23.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-04,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-05,38.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-06,32.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-07,49.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-08,39.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-09,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-10,30.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-11,38.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-12,45.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-13,33.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-14,35.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-15,45.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-16,32.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-17,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-19,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-20,64.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-21,68.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-22,35.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-23,83.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-24,94.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-25,90.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-26,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-27,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-28,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-29,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2005-12-31,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-01,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-02,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-03,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-04,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-05,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-06,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-07,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-08,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-09,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-10,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-11,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-12,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-13,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-14,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-16,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-17,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-19,86.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-20,135.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-21,126.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-22,127.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-23,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-24,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-25,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-26,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-27,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-28,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-29,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-01-31,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-01,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-02,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-03,115.0,
