,Samplingpoint,Pollutant,Start,Value,Unit
12798,IT/SPO-IT0764A_00005_501,5,2005-04-23,45.0,ug.m-3
12799,IT/SPO-IT0764A_00005_501,5,2005-04-24,32.0,ug.m-3
12800,IT/SPO-IT0764A_00005_501,5,2005-04-25,14.0,ug.m-3
12801,IT/SPO-IT0764A_00005_501,5,2005-04-26,12.0,ug.m-3
12802,IT/SPO-IT0764A_00005_501,5,2005-04-27,23.0,ug.m-3
12803,IT/SPO-IT0764A_00005_501,5,2005-04-28,45.0,ug.m-3
12804,IT/SPO-IT0764A_00005_501,5,2005-04-29,75.0,ug.m-3
12805,IT/SPO-IT0764A_00005_501,5,2005-04-30,66.0,ug.m-3
12806,IT/SPO-IT0764A_00005_501,5,2005-05-01,38.0,ug.m-3
12807,IT/SPO-IT0764A_00005_501,5,2005-05-02,0.0,ug.m-3
12808,IT/SPO-IT0764A_00005_501,5,2005-05-03,13.0,ug.m-3
12809,IT/SPO-IT0764A_00005_501,5,2005-05-04,14.0,ug.m-3
12810,IT/SPO-IT0764A_00005_501,5,2005-05-05,15.0,ug.m-3
12811,IT/SPO-IT0764A_00005_501,5,2005-05-06,13.0,ug.m-3
12812,IT/SPO-IT0764A_00005_501,5,2005-05-07,9.0,ug.m-3
12813,IT/SPO-IT0764A_00005_501,5,2005-05-08,12.0,ug.m-3
12814,IT/SPO-IT0764A_00005_501,5,2005-05-09,23.0,ug.m-3
12815,IT/SPO-IT0764A_00005_501,5,2005-05-10,24.0,ug.m-3
12816,IT/SPO-IT0764A_00005_501,5,2005-05-11,45.0,ug.m-3
12817,IT/SPO-IT0764A_00005_501,5,2005-05-12,22.0,ug.m-3
12818,IT/SPO-IT0764A_00005_501,5,2005-05-13,34.0,ug.m-3
12819,IT/SPO-IT0764A_00005_501,5,2005-05-14,39.0,ug.m-3
12820,IT/SPO-IT0764A_00005_501,5,2005-05-15,32.0,ug.m-3
12821,IT/SPO-IT0764A_00005_501,5,2005-05-16,28.0,ug.m-3
12822,IT/SPO-IT0764A_00005_501,5,2005-05-17,19.0,ug.m-3
12823,IT/SPO-IT0764A_00005_501,5,2005-05-18,10.0,ug.m-3
12824,IT/SPO-IT0764A_00005_501,5,2005-05-19,15.0,ug.m-3
12825,IT/SPO-IT0764A_00005_501,5,2005-05-20,35.0,ug.m-3
12826,IT/SPO-IT0764A_00005_501,5,2005-05-21,48.0,ug.m-3
12827,IT/SPO-IT0764A_00005_501,5,2005-05-22,25.0,ug.m-3
12828,IT/SPO-IT0764A_00005_501,5,2005-05-23,17.0,ug.m-3
12829,IT/SPO-IT0764A_00005_501,5,2005-05-24,15.0,ug.m-3
12830,IT/SPO-IT0764A_00005_501,5,2005-05-25,33.0,ug.m-3
12831,IT/SPO-IT0764A_00005_501,5,2005-05-26,56.0,ug.m-3
12832,IT/SPO-IT0764A_00005_501,5,2005-05-27,60.0,ug.m-3
12833,IT/SPO-IT0764A_00005_501,5,2005-05-28,42.0,ug.m-3
12834,IT/SPO-IT0764A_00005_501,5,2005-05-29,28.0,ug.m-3
12835,IT/SPO-IT0764A_00005_501,5,2005-05-30,36.0,ug.m-3
12836,IT/SPO-IT0764A_00005_501,5,2005-05-31,26.0,ug.m-3
12837,IT/SPO-IT0764A_00005_501,5,2005-06-01,27.0,ug.m-3
12838,IT/SPO-IT0764A_00005_501,5,2005-06-02,23.0,ug.m-3
12839,IT/SPO-IT0764A_00005_501,5,2005-06-03,38.0,ug.m-3
12840,IT/SPO-IT0764A_00005_501,5,2005-06-04,29.0,ug.m-3
12841,IT/SPO-IT0764A_00005_501,5,2005-06-05,19.0,ug.m-3
12842,IT/SPO-IT0764A_00005_501,5,2005-06-06,18.0,ug.m-3
12843,IT/SPO-IT0764A_00005_501,5,2005-06-07,28.0,ug.m-3
12844,IT/SPO-IT0764A_00005_501,5,2005-06-08,20.0,ug.m-3
12845,IT/SPO-IT0764A_00005_501,5,2005-06-09,19.0,ug.m-3
12846,IT/SPO-IT0764A_00005_501,5,2005-06-10,20.0,ug.m-3
12847,IT/SPO-IT0764A_00005_501,5,2005-06-11,22.0,ug.m-3
12848,IT/SPO-IT0764A_00005_501,5,2005-06-12,19.0,ug.m-3
12849,IT/SPO-IT0764A_00005_501,5,2005-06-13,36.0,ug.m-3
12850,IT/SPO-IT0764A_00005_501,5,2005-06-14,28.0,ug.m-3
12851,IT/SPO-IT0764A_00005_501,5,2005-06-15,29.0,ug.m-3
12852,IT/SPO-IT0764A_00005_501,5,2005-06-16,27.0,ug.m-3
12853,IT/SPO-IT0764A_00005_501,5,2005-06-17,32.0,ug.m-3
12854,IT/SPO-IT0764A_00005_501,5,2005-06-18,36.0,ug.m-3
12855,IT/SPO-IT0764A_00005_501,5,2005-06-19,35.0,ug.m-3
12856,IT/SPO-IT0764A_00005_501,5,2005-06-20,26.0,ug.m-3
12857,IT/SPO-IT0764A_00005_501,5,2005-06-21,36.0,ug.m-3
12858,IT/SPO-IT0764A_00005_501,5,2005-06-22,44.0,ug.m-3
12859,IT/SPO-IT0764A_00005_501,5,2005-06-23,49.0,ug.m-3
12860,IT/SPO-IT0764A_00005_501,5,2005-06-24,42.0,ug.m-3
12861,IT/SPO-IT0764A_00005_501,5,2005-06-25,32.0,ug.m-3
12862,IT/SPO-IT0764A_00005_501,5,2005-06-26,20.0,ug.m-3
12863,IT/SPO-IT0764A_00005_501,5,2005-06-27,34.0,ug.m-3
12864,IT/SPO-IT0764A_00005_501,5,2005-06-28,37.0,ug.m-3
12865,IT/SPO-IT0764A_00005_501,5,2005-06-29,32.0,ug.m-3
12866,IT/SPO-IT0764A_00005_501,5,2005-06-30,22.0,ug.m-3
12867,IT/SPO-IT0764A_00005_501,5,2005-07-01,12.0,ug.m-3
12868,IT/SPO-IT0764A_00005_501,5,2005-07-02,8.0,ug.m-3
12869,IT/SPO-IT0764A_00005_501,5,2005-07-03,16.0,ug.m-3
12870,IT/SPO-IT0764A_00005_501,5,2005-07-04,21.0,ug.m-3
12871,IT/SPO-IT0764A_00005_501,5,2005-07-05,12.0,ug.m-3
12872,IT/SPO-IT0764A_00005_501,5,2005-07-06,15.0,ug.m-3
12873,IT/SPO-IT0764A_00005_501,5,2005-07-07,21.0,ug.m-3
12874,IT/SPO-IT0764A_00005_501,5,2005-07-08,27.0,ug.m-3
12875,IT/SPO-IT0764A_00005_501,5,2005-07-09,12.0,ug.m-3
12876,IT/SPO-IT0764A_00005_501,5,2005-07-10,8.0,ug.m-3
12877,IT/SPO-IT0764A_00005_501,5,2005-07-11,15.0,ug.m-3
12878,IT/SPO-IT0764A_00005_501,5,2005-07-12,17.0,ug.m-3
12879,IT/SPO-IT0764A_00005_501,5,2005-07-13,16.0,ug.m-3
12880,IT/SPO-IT0764A_00005_501,5,2005-07-14,24.0,ug.m-3
12881,IT/SPO-IT0764A_00005_501,5,2005-07-15,27.0,ug.m-3
12882,IT/SPO-IT0764A_00005_501,5,2005-07-16,36.0,ug.m-3
12883,IT/SPO-IT0764A_00005_501,5,2005-07-17,31.0,ug.m-3
12884,IT/SPO-IT0764A_00005_501,5,2005-07-18,28.0,ug.m-3
12885,IT/SPO-IT0764A_00005_501,5,2005-07-19,15.0,ug.m-3
12886,IT/SPO-IT0764A_00005_501,5,2005-07-20,23.0,ug.m-3
12887,IT/SPO-IT0764A_00005_501,5,2005-07-21,15.0,ug.m-3
12888,IT/SPO-IT0764A_00005_501,5,2005-07-22,20.0,ug.m-3
12889,IT/SPO-IT0764A_00005_501,5,2005-07-23,17.0,ug.m-3
12890,IT/SPO-IT0764A_00005_501,5,2005-07-24,26.0,ug.m-3
12891,IT/SPO-IT0764A_00005_501,5,2005-07-25,36.0,ug.m-3
12892,IT/SPO-IT0764A_00005_501,5,2005-07-26,38.0,ug.m-3
12893,IT/SPO-IT0764A_00005_501,5,2005-07-27,50.0,ug.m-3
12894,IT/SPO-IT0764A_00005_501,5,2005-07-28,54.0,ug.m-3
12895,IT/SPO-IT0764A_00005_501,5,2005-07-29,51.0,ug.m-3
12896,IT/SPO-IT0764A_00005_501,5,2005-07-30,40.0,ug.m-3
12897,IT/SPO-IT0764A_00005_501,5,2005-07-31,24.0,ug.m-3
12898,IT/SPO-IT0764A_00005_501,5,2005-08-01,25.0,ug.m-3
12899,IT/SPO-IT0764A_00005_501,5,2005-08-02,22.0,ug.m-3
12900,IT/SPO-IT0764A_00005_501,5,2005-08-03,12.0,ug.m-3
12901,IT/SPO-IT0764A_00005_501,5,2005-08-04,8.0,ug.m-3
12902,IT/SPO-IT0764A_00005_501,5,2005-08-05,12.0,ug.m-3
12903,IT/SPO-IT0764A_00005_501,5,2005-08-06,26.0,ug.m-3
12904,IT/SPO-IT0764A_00005_501,5,2005-08-07,22.0,ug.m-3
12905,IT/SPO-IT0764A_00005_501,5,2005-08-08,11.0,ug.m-3
12906,IT/SPO-IT0764A_00005_501,5,2005-08-09,19.0,ug.m-3
12907,IT/SPO-IT0764A_00005_501,5,2005-08-10,25.0,ug.m-3
12908,IT/SPO-IT0764A_00005_501,5,2005-08-11,37.0,ug.m-3
12909,IT/SPO-IT0764A_00005_501,5,2005-08-12,25.0,ug.m-3
12910,IT/SPO-IT0764A_00005_501,5,2005-08-13,27.0,ug.m-3
12911,IT/SPO-IT0764A_00005_501,5,2005-08-14,18.0,ug.m-3
12912,IT/SPO-IT0764A_00005_501,5,2005-08-15,4.0,ug.m-3
12913,IT/SPO-IT0764A_00005_501,5,2005-08-16,11.0,ug.m-3
12914,IT/SPO-IT0764A_00005_501,5,2005-08-17,16.0,ug.m-3
12915,IT/SPO-IT0764A_00005_501,5,2005-08-18,7.0,ug.m-3
12916,IT/SPO-IT0764A_00005_501,5,2005-08-19,26.0,ug.m-3
12917,IT/SPO-IT0764A_00005_501,5,2005-08-20,8.0,ug.m-3
12918,IT/SPO-IT0764A_00005_501,5,2005-08-21,13.0,ug.m-3
12919,IT/SPO-IT0764A_00005_501,5,2005-08-22,15.0,ug.m-3
12920,IT/SPO-IT0764A_00005_501,5,2005-08-23,23.0,ug.m-3
12921,IT/SPO-IT0764A_00005_501,5,2005-08-24,27.0,ug.m-3
12922,IT/SPO-IT0764A_00005_501,5,2005-08-25,36.0,ug.m-3
12923,IT/SPO-IT0764A_00005_501,5,2005-08-26,24.0,ug.m-3
12924,IT/SPO-IT0764A_00005_501,5,2005-08-27,23.0,ug.m-3
12925,IT/SPO-IT0764A_00005_501,5,2005-08-28,10.0,ug.m-3
12926,IT/SPO-IT0764A_00005_501,5,2005-08-29,18.0,ug.m-3
12927,IT/SPO-IT0764A_00005_501,5,2005-08-30,27.0,ug.m-3
12928,IT/SPO-IT0764A_00005_501,5,2005-08-31,41.0,ug.m-3
12929,IT/SPO-IT0764A_00005_501,5,2005-09-01,49.0,ug.m-3
12930,IT/SPO-IT0764A_00005_501,5,2005-09-02,30.0,ug.m-3
12931,IT/SPO-IT0764A_00005_501,5,2005-09-03,27.0,ug.m-3
12932,IT/SPO-IT0764A_00005_501,5,2005-09-04,21.0,ug.m-3
12933,IT/SPO-IT0764A_00005_501,5,2005-09-05,26.0,ug.m-3
12934,IT/SPO-IT0764A_00005_501,5,2005-09-06,31.0,ug.m-3
12935,IT/SPO-IT0764A_00005_501,5,2005-09-07,34.0,ug.m-3
12936,IT/SPO-IT0764A_00005_501,5,2005-09-08,38.0,ug.m-3
12937,IT/SPO-IT0764A_00005_501,5,2005-09-09,27.0,ug.m-3
12938,IT/SPO-IT0764A_00005_501,5,2005-09-10,15.0,ug.m-3
12939,IT/SPO-IT0764A_00005_501,5,2005-09-11,16.0,ug.m-3
12940,IT/SPO-IT0764A_00005_501,5,2005-09-12,13.0,ug.m-3
12941,IT/SPO-IT0764A_00005_501,5,2005-09-13,23.0,ug.m-3
12942,IT/SPO-IT0764A_00005_501,5,2005-09-14,27.0,ug.m-3
12943,IT/SPO-IT0764A_00005_501,5,2005-09-15,35.0,ug.m-3
12944,IT/SPO-IT0764A_00005_501,5,2005-09-16,37.0,ug.m-3
12945,IT/SPO-IT0764A_00005_501,5,2005-09-17,28.0,ug.m-3
12946,IT/SPO-IT0764A_00005_501,5,2005-09-18,8.0,ug.m-3
12947,IT/SPO-IT0764A_00005_501,5,2005-09-19,16.0,ug.m-3
12948,IT/SPO-IT0764A_00005_501,5,2005-09-20,25.0,ug.m-3
12949,IT/SPO-IT0764A_00005_501,5,2005-09-21,33.0,ug.m-3
12950,IT/SPO-IT0764A_00005_501,5,2005-09-22,32.0,ug.m-3
12951,IT/SPO-IT0764A_00005_501,5,2005-09-23,47.0,ug.m-3
12952,IT/SPO-IT0764A_00005_501,5,2005-09-24,76.0,ug.m-3
12953,IT/SPO-IT0764A_00005_501,5,2005-09-25,53.0,ug.m-3
12954,IT/SPO-IT0764A_00005_501,5,2005-09-26,48.0,ug.m-3
12955,IT/SPO-IT0764A_00005_501,5,2005-09-27,70.0,ug.m-3
12956,IT/SPO-IT0764A_00005_501,5,2005-09-28,65.0,ug.m-3
12957,IT/SPO-IT0764A_00005_501,5,2005-09-29,0.0,ug.m-3
12958,IT/SPO-IT0764A_00005_501,5,2005-09-30,22.0,ug.m-3
12959,IT/SPO-IT0764A_00005_501,5,2005-10-01,42.0,ug.m-3
12960,IT/SPO-IT0764A_00005_501,5,2005-10-02,16.0,ug.m-3
12961,IT/SPO-IT0764A_00005_501,5,2005-10-03,16.0,ug.m-3
12962,IT/SPO-IT0764A_00005_501,5,2005-10-04,18.0,ug.m-3
12963,IT/SPO-IT0764A_00005_501,5,2005-10-05,26.0,ug.m-3
12964,IT/SPO-IT0764A_00005_501,5,2005-10-06,26.0,ug.m-3
12965,IT/SPO-IT0764A_00005_501,5,2005-10-07,30.0,ug.m-3
12966,IT/SPO-IT0764A_00005_501,5,2005-10-08,25.0,ug.m-3
12967,IT/SPO-IT0764A_00005_501,5,2005-10-09,42.0,ug.m-3
12968,IT/SPO-IT0764A_00005_501,5,2005-10-10,63.0,ug.m-3
12969,IT/SPO-IT0764A_00005_501,5,2005-10-11,61.0,ug.m-3
12970,IT/SPO-IT0764A_00005_501,5,2005-10-12,70.0,ug.m-3
12971,IT/SPO-IT0764A_00005_501,5,2005-10-13,75.0,ug.m-3
12972,IT/SPO-IT0764A_00005_501,5,2005-10-14,82.0,ug.m-3
12973,IT/SPO-IT0764A_00005_501,5,2005-10-15,109.0,ug.m-3
12974,IT/SPO-IT0764A_00005_501,5,2005-10-16,79.0,ug.m-3
12975,IT/SPO-IT0764A_00005_501,5,2005-10-17,86.0,ug.m-3
12976,IT/SPO-IT0764A_00005_501,5,2005-10-18,42.0,ug.m-3
12977,IT/SPO-IT0764A_00005_501,5,2005-10-19,54.0,ug.m-3
12978,IT/SPO-IT0764A_00005_501,5,2005-10-20,39.0,ug.m-3
12979,IT/SPO-IT0764A_00005_501,5,2005-10-21,45.0,ug.m-3
12980,IT/SPO-IT0764A_00005_501,5,2005-10-22,50.0,ug.m-3
12981,IT/SPO-IT0764A_00005_501,5,2005-10-23,66.0,ug.m-3
12982,IT/SPO-IT0764A_00005_501,5,2005-10-24,62.0,ug.m-3
12983,IT/SPO-IT0764A_00005_501,5,2005-10-25,86.0,ug.m-3
12984,IT/SPO-IT0764A_00005_501,5,2005-10-26,69.0,ug.m-3
12985,IT/SPO-IT0764A_00005_501,5,2005-10-27,85.0,ug.m-3
12986,IT/SPO-IT0764A_00005_501,5,2005-10-28,78.0,ug.m-3
12987,IT/SPO-IT0764A_00005_501,5,2005-10-29,76.0,ug.m-3
12988,IT/SPO-IT0764A_00005_501,5,2005-10-30,81.0,ug.m-3
12989,IT/SPO-IT0764A_00005_501,5,2005-10-31,97.0,ug.m-3
12990,IT/SPO-IT0764A_00005_501,5,2005-11-01,70.0,ug.m-3
12991,IT/SPO-IT0764A_00005_501,5,2005-11-02,58.0,ug.m-3
12992,IT/SPO-IT0764A_00005_501,5,2005-11-03,72.0,ug.m-3
12993,IT/SPO-IT0764A_00005_501,5,2005-11-04,115.0,ug.m-3
12994,IT/SPO-IT0764A_00005_501,5,2005-11-05,58.0,ug.m-3
12995,IT/SPO-IT0764A_00005_501,5,2005-11-06,30.0,ug.m-3
12996,IT/SPO-IT0764A_00005_501,5,2005-11-07,38.0,ug.m-3
12997,IT/SPO-IT0764A_00005_501,5,2005-11-08,46.0,ug.m-3
12998,IT/SPO-IT0764A_00005_501,5,2005-11-09,33.0,ug.m-3
12999,IT/SPO-IT0764A_00005_501,5,2005-11-10,31.0,ug.m-3
13000,IT/SPO-IT0764A_00005_501,5,2005-11-11,39.0,ug.m-3
13001,IT/SPO-IT0764A_00005_501,5,2005-11-12,63.0,ug.m-3
13002,IT/SPO-IT0764A_00005_501,5,2005-11-13,86.0,ug.m-3
13003,IT/SPO-IT0764A_00005_501,5,2005-11-14,101.0,ug.m-3
13004,IT/SPO-IT0764A_00005_501,5,2005-11-15,90.0,ug.m-3
13005,IT/SPO-IT0764A_00005_501,5,2005-11-16,65.0,ug.m-3
13006,IT/SPO-IT0764A_00005_501,5,2005-11-17,37.0,ug.m-3
13007,IT/SPO-IT0764A_00005_501,5,2005-11-18,34.0,ug.m-3
13008,IT/SPO-IT0764A_00005_501,5,2005-11-19,22.0,ug.m-3
13009,IT/SPO-IT0764A_00005_501,5,2005-11-20,55.0,ug.m-3
13010,IT/SPO-IT0764A_00005_501,5,2005-11-21,45.0,ug.m-3
13011,IT/SPO-IT0764A_00005_501,5,2005-11-22,43.0,ug.m-3
13012,IT/SPO-IT0764A_00005_501,5,2005-11-23,49.0,ug.m-3
13013,IT/SPO-IT0764A_00005_501,5,2005-11-24,65.0,ug.m-3
13014,IT/SPO-IT0764A_00005_501,5,2005-11-25,81.0,ug.m-3
13015,IT/SPO-IT0764A_00005_501,5,2005-11-26,61.0,ug.m-3
13016,IT/SPO-IT0764A_00005_501,5,2005-11-27,59.0,ug.m-3
13017,IT/SPO-IT0764A_00005_501,5,2005-11-28,94.0,ug.m-3
13018,IT/SPO-IT0764A_00005_501,5,2005-11-29,66.0,ug.m-3
13019,IT/SPO-IT0764A_00005_501,5,2005-11-30,54.0,ug.m-3
13020,IT/SPO-IT0764A_00005_501,5,2005-12-01,70.0,ug.m-3
13021,IT/SPO-IT0764A_00005_501,5,2005-12-02,53.0,ug.m-3
13022,IT/SPO-IT0764A_00005_501,5,2005-12-03,27.0,ug.m-3
13023,IT/SPO-IT0764A_00005_501,5,2005-12-04,57.0,ug.m-3
13024,IT/SPO-IT0764A_00005_501,5,2005-12-05,75.0,ug.m-3
13025,IT/SPO-IT0764A_00005_501,5,2005-12-06,53.0,ug.m-3
13026,IT/SPO-IT0764A_00005_501,5,2005-12-07,56.0,ug.m-3
13027,IT/SPO-IT0764A_00005_501,5,2005-12-08,47.0,ug.m-3
13028,IT/SPO-IT0764A_00005_501,5,2005-12-09,62.0,ug.m-3
13029,IT/SPO-IT0764A_00005_501,5,2005-12-10,59.0,ug.m-3
13030,IT/SPO-IT0764A_00005_501,5,2005-12-11,50.0,ug.m-3
13031,IT/SPO-IT0764A_00005_501,5,2005-12-12,69.0,ug.m-3
13032,IT/SPO-IT0764A_00005_501,5,2005-12-13,53.0,ug.m-3
13033,IT/SPO-IT0764A_00005_501,5,2005-12-14,82.0,ug.m-3
13034,IT/SPO-IT0764A_00005_501,5,2005-12-15,81.0,ug.m-3
13035,IT/SPO-IT0764A_00005_501,5,2005-12-16,88.0,ug.m-3
13036,IT/SPO-IT0764A_00005_501,5,2005-12-17,30.0,ug.m-3
13037,IT/SPO-IT0764A_00005_501,5,2005-12-18,27.0,ug.m-3
13038,IT/SPO-IT0764A_00005_501,5,2005-12-19,67.0,ug.m-3
13039,IT/SPO-IT0764A_00005_501,5,2005-12-20,88.0,ug.m-3
13040,IT/SPO-IT0764A_00005_501,5,2005-12-21,99.0,ug.m-3
13041,IT/SPO-IT0764A_00005_501,5,2005-12-22,88.0,ug.m-3
13042,IT/SPO-IT0764A_00005_501,5,2005-12-23,134.0,ug.m-3
13043,IT/SPO-IT0764A_00005_501,5,2005-12-24,100.0,ug.m-3
13044,IT/SPO-IT0764A_00005_501,5,2005-12-25,102.0,ug.m-3
13045,IT/SPO-IT0764A_00005_501,5,2005-12-26,76.0,ug.m-3
13046,IT/SPO-IT0764A_00005_501,5,2005-12-27,40.0,ug.m-3
13047,IT/SPO-IT0764A_00005_501,5,2005-12-28,21.0,ug.m-3
13048,IT/SPO-IT0764A_00005_501,5,2005-12-29,35.0,ug.m-3
13049,IT/SPO-IT0764A_00005_501,5,2005-12-30,59.0,ug.m-3
13050,IT/SPO-IT0764A_00005_501,5,2005-12-31,58.0,ug.m-3
13051,IT/SPO-IT0764A_00005_501,5,2006-01-01,93.0,ug.m-3
13052,IT/SPO-IT0764A_00005_501,5,2006-01-02,111.0,ug.m-3
13053,IT/SPO-IT0764A_00005_501,5,2006-01-03,87.0,ug.m-3
13054,IT/SPO-IT0764A_00005_501,5,2006-01-04,42.0,ug.m-3
13055,IT/SPO-IT0764A_00005_501,5,2006-01-05,60.0,ug.m-3
13056,IT/SPO-IT0764A_00005_501,5,2006-01-06,88.0,ug.m-3
13057,IT/SPO-IT0764A_00005_501,5,2006-01-07,80.0,ug.m-3
13058,IT/SPO-IT0764A_00005_501,5,2006-01-08,59.0,ug.m-3
13059,IT/SPO-IT0764A_00005_501,5,2006-01-09,69.0,ug.m-3
13060,IT/SPO-IT0764A_00005_501,5,2006-01-10,84.0,ug.m-3
13061,IT/SPO-IT0764A_00005_501,5,2006-01-11,79.0,ug.m-3
13062,IT/SPO-IT0764A_00005_501,5,2006-01-12,97.0,ug.m-3
13063,IT/SPO-IT0764A_00005_501,5,2006-01-13,81.0,ug.m-3
13064,IT/SPO-IT0764A_00005_501,5,2006-01-14,90.0,ug.m-3
13065,IT/SPO-IT0764A_00005_501,5,2006-01-15,84.0,ug.m-3
13066,IT/SPO-IT0764A_00005_501,5,2006-01-16,104.0,ug.m-3
13067,IT/SPO-IT0764A_00005_501,5,2006-01-17,153.0,ug.m-3
13068,IT/SPO-IT0764A_00005_501,5,2006-01-18,117.0,ug.m-3
13069,IT/SPO-IT0764A_00005_501,5,2006-01-19,168.0,ug.m-3
13070,IT/SPO-IT0764A_00005_501,5,2006-01-20,165.0,ug.m-3
13071,IT/SPO-IT0764A_00005_501,5,2006-01-21,154.0,ug.m-3
13072,IT/SPO-IT0764A_00005_501,5,2006-01-22,120.0,ug.m-3
13073,IT/SPO-IT0764A_00005_501,5,2006-01-23,70.0,ug.m-3
13074,IT/SPO-IT0764A_00005_501,5,2006-01-24,76.0,ug.m-3
13075,IT/SPO-IT0764A_00005_501,5,2006-01-25,115.0,ug.m-3
13076,IT/SPO-IT0764A_00005_501,5,2006-01-26,100.0,ug.m-3
13077,IT/SPO-IT0764A_00005_501,5,2006-01-27,35.0,ug.m-3
13078,IT/SPO-IT0764A_00005_501,5,2006-01-28,28.0,ug.m-3
13079,IT/SPO-IT0764A_00005_501,5,2006-01-29,54.0,ug.m-3
13080,IT/SPO-IT0764A_00005_501,5,2006-01-30,64.0,ug.m-3
13081,IT/SPO-IT0764A_00005_501,5,2006-01-31,59.0,ug.m-3
13082,IT/SPO-IT0764A_00005_501,5,2006-02-01,77.0,ug.m-3
13083,IT/SPO-IT0764A_00005_501,5,2006-02-02,96.0,ug.m-3
13084,IT/SPO-IT0764A_00005_501,5,2006-02-03,106.0,ug.m-3
13085,IT/SPO-IT0764A_00005_501,5,2006-02-04,115.0,ug.m-3
13086,IT/SPO-IT0764A_00005_501,5,2006-02-05,72.0,ug.m-3
13087,IT/SPO-IT0764A_00005_501,5,2006-02-06,73.0,ug.m-3
13088,IT/SPO-IT0764A_00005_501,5,2006-02-07,99.0,ug.m-3
13089,IT/SPO-IT0764A_00005_501,5,2006-02-08,156.0,ug.m-3
13090,IT/SPO-IT0764A_00005_501,5,2006-02-09,126.0,ug.m-3
13091,IT/SPO-IT0764A_00005_501,5,2006-02-10,18.0,ug.m-3
13092,IT/SPO-IT0764A_00005_501,5,2006-02-11,36.0,ug.m-3
13093,IT/SPO-IT0764A_00005_501,5,2006-02-12,59.0,ug.m-3
13094,IT/SPO-IT0764A_00005_501,5,2006-02-13,102.0,ug.m-3
13095,IT/SPO-IT0764A_00005_501,5,2006-02-14,128.0,ug.m-3
13096,IT/SPO-IT0764A_00005_501,5,2006-02-15,153.0,ug.m-3
13097,IT/SPO-IT0764A_00005_501,5,2006-02-16,145.0,ug.m-3
13098,IT/SPO-IT0764A_00005_501,5,2006-02-17,172.0,ug.m-3
13099,IT/SPO-IT0764A_00005_501,5,2006-02-18,75.0,ug.m-3
13100,IT/SPO-IT0764A_00005_501,5,2006-02-19,37.0,ug.m-3
13101,IT/SPO-IT0764A_00005_501,5,2006-02-20,32.0,ug.m-3
13102,IT/SPO-IT0764A_00005_501,5,2006-02-21,52.0,ug.m-3
13103,IT/SPO-IT0764A_00005_501,5,2006-02-22,36.0,ug.m-3
13104,IT/SPO-IT0764A_00005_501,5,2006-02-23,57.0,ug.m-3
13105,IT/SPO-IT0764A_00005_501,5,2006-02-24,29.0,ug.m-3
13106,IT/SPO-IT0764A_00005_501,5,2006-02-25,15.0,ug.m-3
13107,IT/SPO-IT0764A_00005_501,5,2006-02-26,34.0,ug.m-3
13108,IT/SPO-IT0764A_00005_501,5,2006-02-27,64.0,ug.m-3
13109,IT/SPO-IT0764A_00005_501,5,2006-02-28,45.0,ug.m-3
13110,IT/SPO-IT0764A_00005_501,5,2006-03-01,89.0,ug.m-3
13111,IT/SPO-IT0764A_00005_501,5,2006-03-02,58.0,ug.m-3
13112,IT/SPO-IT0764A_00005_501,5,2006-03-03,70.0,ug.m-3
13113,IT/SPO-IT0764A_00005_501,5,2006-03-04,79.0,ug.m-3
13114,IT/SPO-IT0764A_00005_501,5,2006-03-05,20.0,ug.m-3
13115,IT/SPO-IT0764A_00005_501,5,2006-03-06,15.0,ug.m-3
13116,IT/SPO-IT0764A_00005_501,5,2006-03-07,24.0,ug.m-3
13117,IT/SPO-IT0764A_00005_501,5,2006-03-08,33.0,ug.m-3
13118,IT/SPO-IT0764A_00005_501,5,2006-03-09,50.0,ug.m-3
13119,IT/SPO-IT0764A_00005_501,5,2006-03-10,65.0,ug.m-3
13120,IT/SPO-IT0764A_00005_501,5,2006-03-11,27.0,ug.m-3
13121,IT/SPO-IT0764A_00005_501,5,2006-03-12,23.0,ug.m-3
13122,IT/SPO-IT0764A_00005_501,5,2006-03-13,25.0,ug.m-3
13123,IT/SPO-IT0764A_00005_501,5,2006-03-14,55.0,ug.m-3
13124,IT/SPO-IT0764A_00005_501,5,2006-03-15,81.0,ug.m-3
13125,IT/SPO-IT0764A_00005_501,5,2006-03-16,84.0,ug.m-3
13126,IT/SPO-IT0764A_00005_501,5,2006-03-17,108.0,ug.m-3
13127,IT/SPO-IT0764A_00005_501,5,2006-03-18,98.0,ug.m-3
13128,IT/SPO-IT0764A_00005_501,5,2006-03-19,91.0,ug.m-3
13129,IT/SPO-IT0764A_00005_501,5,2006-03-20,115.0,ug.m-3
13130,IT/SPO-IT0764A_00005_501,5,2006-03-21,103.0,ug.m-3
13131,IT/SPO-IT0764A_00005_501,5,2006-03-22,75.0,ug.m-3
13132,IT/SPO-IT0764A_00005_501,5,2006-03-23,93.0,ug.m-3
13133,IT/SPO-IT0764A_00005_501,5,2006-03-24,49.0,ug.m-3
13134,IT/SPO-IT0764A_00005_501,5,2006-03-25,54.0,ug.m-3
13135,IT/SPO-IT0764A_00005_501,5,2006-03-26,48.0,ug.m-3
13136,IT/SPO-IT0764A_00005_501,5,2006-03-27,43.0,ug.m-3
13137,IT/SPO-IT0764A_00005_501,5,2006-03-28,36.0,ug.m-3
